name,category,address_full,website,phone_number,rating,reviews_count,hours,longitude,latitude,url
"Kos Hendra ""Cafe Pasta Kangen Arjuna""",Penginapan,"13, RT.13/RW.4, Warakas, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14370",Unknown,0821-2158-2608,"4,6",Unknown,Unknown,106.8772706,-6.1195873,https://www.google.com/maps/place/Kos+Hendra+%22Cafe+Pasta+Kangen+Arjuna%22/data=!4m7!3m6!1s0x2e6a1fb9b1a7b193:0x5d67273263d993f0!8m2!3d-6.1195873!4d106.8772706!16s%2Fg%2F11fr0bhrpn!19sChIJk7Gnsbkfai4R8JPZYzInZ10?authuser=0&hl=id&rclk=1
The People's Cafe - Food Centrum,Restoran,"Jl. Griya Utama Ground Floor, RT.2/RW.5, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",Unknown,0811-8126-4435,"4,8",Unknown,"Kamis,10.00 hingga 21.00",106.8546201,-6.1411115,https://www.google.com/maps/place/The+People%27s+Cafe+-+Food+Centrum/data=!4m7!3m6!1s0x2e69f5f7e88f8d69:0x29b0fce89afba30a!8m2!3d-6.1411115!4d106.8546201!16s%2Fg%2F11hdt5ps1f!19sChIJaY2P6Pf1aS4RCqP7muj8sCk?authuser=0&hl=id&rclk=1
Monalisa Cafe,Klub Malam,"Jl. Enggano No.92 5, RT.5/RW.16, Tj. Priok, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14220",Unknown,(021) 43932507,"3,6",Unknown,"Kamis,18.00 hingga 03.00",106.8921452,-6.1104781,https://www.google.com/maps/place/Monalisa+Cafe/data=!4m7!3m6!1s0x2e6a1f9457a53e09:0xfd8b98224945d73f!8m2!3d-6.1104781!4d106.8921452!16s%2Fg%2F1ptxvlvhj!19sChIJCT6lV5Qfai4RP9dFSSKYi_0?authuser=0&hl=id&rclk=1
JChicken Tanjung Priok,Restoran cepat saji,"Jl. Gadang No.23, Sungai Bambu, Kec. Tj. Priok, Jkt Utara, Daerah Khusus, RT.10/RW.2, Sungai Bambu, Kec. Tj. Priok, Jakarta, Daerah Khusus Ibukota Jakarta 14330",Unknown,0813-2454-6431,"4,6",Unknown,"Kamis,10.00 hingga 23.00",106.883492,-6.11435,https://www.google.com/maps/place/JChicken+Tanjung+Priok/data=!4m7!3m6!1s0x2e6a1f79a097c2a7:0xebd1e6117967efce!8m2!3d-6.11435!4d106.883492!16s%2Fg%2F11x5hpv5_d!19sChIJp8KXoHkfai4Rzu9neRHm0es?authuser=0&hl=id&rclk=1
Almira Humaira Cafe,Kafe,"1, Jl. Swasembada Timur XIX No.3, RT.19/RW.5, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0878-7797-5859,"5,0",Unknown,"Kamis,Tutup",106.8902819,-6.1193268,https://www.google.com/maps/place/Almira+Humaira+Cafe/data=!4m7!3m6!1s0x2e6a1f3e359df5b1:0x62b7579abe4bcef8!8m2!3d-6.1193268!4d106.8902819!16s%2Fg%2F11lh4wf4mj!19sChIJsfWdNT4fai4R-M5LvppXt2I?authuser=0&hl=id&rclk=1
Bebek Goreng H. Slamet (Asli) Tanjung Priok,Restoran,"Jl. Kebon Bawang VII No.26, RT.3/RW.6, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0815-8885-058,"4,7",Unknown,"Kamis,11.00 hingga 21.00",106.8912515,-6.1145195,https://www.google.com/maps/place/Bebek+Goreng+H.+Slamet+%28Asli%29+Tanjung+Priok/data=!4m7!3m6!1s0x2e6a1f0e0607b9dd:0xa47e8efdebba91e3!8m2!3d-6.1145195!4d106.8912515!16s%2Fg%2F11rv097v28!19sChIJ3bkHBg4fai4R45G66_2OfqQ?authuser=0&hl=id&rclk=1
Mochi Gang Tanjung Priok,Warung Makanan Kecil,"Jl. Warakas V Gg. 2 No.79, RT.6/RW.7, Warakas, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14370",Unknown,0896-0103-0113,"5,0",Unknown,"Kamis,13.00 hingga 22.00",106.8812101,-6.1216884,https://www.google.com/maps/place/Mochi+Gang+Tanjung+Priok/data=!4m7!3m6!1s0x2e6a1f654ec2f461:0x955b969d85b4f67e!8m2!3d-6.1216884!4d106.8812101!16s%2Fg%2F11y26p3jt4!19sChIJYfTCTmUfai4Rfva0hZ2WW5U?authuser=0&hl=id&rclk=1
Chocochiz Tanjung Priok Gedung Margaria,Kafe Coklat,"Jl. Tenggiri No.53-68, RT.2/RW.8, Tj. Priok, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14310",Unknown,0838-7316-6255,"5,0",Unknown,"Kamis,09.00 hingga 21.00",106.879477,-6.1138324,https://www.google.com/maps/place/Chocochiz+Tanjung+Priok+Gedung+Margaria/data=!4m7!3m6!1s0x2e6a1ff3ac9e0f41:0xca4aae412e806619!8m2!3d-6.1138324!4d106.879477!16s%2Fg%2F11sj61tvhl!19sChIJQQ-erPMfai4RGWaALkGuSso?authuser=0&hl=id&rclk=1
ALBEK ayam lele bebek sunter,Restoran,"Gelanggang Remaja Tj. Priok, 14, Jl. Sunter Karya Utara No.1 14, RT.14/RW.13, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",Unknown,Unknown,"4,3",Unknown,"Kamis,Buka 24 jam",106.8714493,-6.13881,https://www.google.com/maps/place/ALBEK+ayam+lele+bebek+sunter/data=!4m7!3m6!1s0x2e69f57ed6364b75:0x3e1388cffc2ab744!8m2!3d-6.13881!4d106.8714493!16s%2Fg%2F1xflmr6g!19sChIJdUs21n71aS4RRLcq_M-IEz4?authuser=0&hl=id&rclk=1
"SULTHAN DRINKS TANJUNG PRIOK - ES TEH, MATCHA,THAI TEA,ES COKLAT,MACHA, MINUMAN SEGAR, TERDEKAT,VIRAL",Pusat jajanan kaki lima,"Jl. Warakas III Gg. 2 No.13A, RT.4/RW.3, Warakas, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14370",Unknown,0819-4706-2863,"5,0",Unknown,"Kamis,09.00 hingga 21.00",106.8798357,-6.1184924,"https://www.google.com/maps/place/SULTHAN+DRINKS+TANJUNG+PRIOK+-+ES+TEH,+MATCHA,THAI+TEA,ES+COKLAT,MACHA,+MINUMAN+SEGAR,+TERDEKAT,VIRAL/data=!4m7!3m6!1s0x2e6a1f77b8653f6f:0xc25416e0b56f15a!8m2!3d-6.1184924!4d106.8798357!16s%2Fg%2F11yjlmngqx!19sChIJbz9luHcfai4RWvFWC25BJQw?authuser=0&hl=id&rclk=1"
Seblak Nyonyor Tanjung Priok (kedai noname),Restoran,"Jl. Usaha No.19, RT.13/RW.10, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0851-5821-1320,"4,7",Unknown,"Kamis,16.00 hingga 22.00",106.8920495,-6.1257861,https://www.google.com/maps/place/Seblak+Nyonyor+Tanjung+Priok+%28kedai+noname%29/data=!4m7!3m6!1s0x2e6a1fa1243a3721:0x181b5a3c911947cb!8m2!3d-6.1257861!4d106.8920495!16s%2Fg%2F11qq5khdjp!19sChIJITc6JKEfai4Ry0cZkTxaGxg?authuser=0&hl=id&rclk=1
Umakite Tivas Jkt,Kafe,"Jln Enim Raya No 19 Polmika, Jl. Enim Raya No.19, RT.4/RW.2, Sungai Bambu, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14330",Unknown,0819-0878-1984,"4,9",Unknown,Unknown,106.8838068,-6.1124139,https://www.google.com/maps/place/Umakite+Tivas+Jkt/data=!4m7!3m6!1s0x2e6a1f0c099d69cf:0xcc30ec1b335d6811!8m2!3d-6.1124139!4d106.8838068!16s%2Fg%2F11k1m3bjv2!19sChIJz2mdCQwfai4REWhdMxvsMMw?authuser=0&hl=id&rclk=1
Wsk Cafe,Kafe,"3, Jl. Bahari III No.25, RT.2/RW.10, Tj. Priok, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14310",Unknown,0813-1928-9841,"5,0",Unknown,"Kamis,09.00 hingga 22.00",106.878516,-6.1145334,https://www.google.com/maps/place/Wsk+Cafe/data=!4m7!3m6!1s0x2e6a1fa763516d01:0x34b245ac6004a7ff!8m2!3d-6.1145334!4d106.878516!16s%2Fg%2F11j4mngcrq!19sChIJAW1RY6cfai4R_6cEYKxFsjQ?authuser=0&hl=id&rclk=1
"NS Nusantara BAR,CAFE & Karaoke",Unknown,"Jl. Enggano No.91, RT.7/RW.16, Tj. Priok, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14310",Unknown,Unknown,"5,0",Unknown,"Kamis,08.00 hingga 03.00",106.8920064,-6.1099461,"https://www.google.com/maps/place/NS+Nusantara+BAR,CAFE+%26+Karaoke/data=!4m7!3m6!1s0x2e6a1f1a57eb6117:0x5c9ace4403e74034!8m2!3d-6.1099461!4d106.8920064!16s%2Fg%2F11kk12md6n!19sChIJF2HrVxofai4RNEDnA0TOmlw?authuser=0&hl=id&rclk=1"
Se'Indonesia - Tanjung Priok (Delivery & Takeaway),Restoran cepat saji,"Jl. Swasembada Timur XIII No. 38D, RT005/RW004. Kel. Kebon Bawang, Kec Tanjung Priok, Jakarta Utara, Jakarta 14220, RT.17/RW.6, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,Unknown,"3,9",Unknown,"Kamis,Buka 24 jam",106.8899992,-6.1174943,https://www.google.com/maps/place/Se%27Indonesia+-+Tanjung+Priok+%28Delivery+%26+Takeaway%29/data=!4m7!3m6!1s0x2e6a1fe23d707049:0x63c4064a019d7446!8m2!3d-6.1174943!4d106.8899992!16s%2Fg%2F11xmv50h3c!19sChIJSXBwPeIfai4RRnSdAUoGxGM?authuser=0&hl=id&rclk=1
D'maxs Cafe Karaoke,Kafe,"Jl. Danau Permai Timur No.317 C1, RT.2/RW.14, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta 14360",Unknown,Unknown,"5,0",Unknown,"Kamis,Buka 24 jam",106.8800581,-6.146748,https://www.google.com/maps/place/D%27maxs+Cafe+Karaoke/data=!4m7!3m6!1s0x2e69f56f1c6a5969:0x9b4d5bfda2d9fb6b!8m2!3d-6.146748!4d106.8800581!16s%2Fg%2F11c6v75059!19sChIJaVlqHG_1aS4Ra_vZov1bTZs?authuser=0&hl=id&rclk=1
Kafe Angkringan 724,Kafe,"Jl. Kebon Bawang VII No.24, RT.3/RW.6, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0877-7554-7589,"4,5",Unknown,"Kamis,18.00 hingga 23.00",106.8912649,-6.1145116,https://www.google.com/maps/place/Kafe+Angkringan+724/data=!4m7!3m6!1s0x2e6a1f67a70c10ab:0x50696736fc371fba!8m2!3d-6.1145116!4d106.8912649!16s%2Fg%2F11mvm4n6l3!19sChIJqxAMp2cfai4Ruh83_DZnaVA?authuser=0&hl=id&rclk=1
Pasifik Cafe,Kafe,"VVQR+VXQ, Jl. Lorong T/5, RT.6/RW.5, Koja, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14220",Unknown,Unknown,"4,5",Unknown,"Kamis,15.00 hingga 02.00",106.8924895,-6.1102875,https://www.google.com/maps/place/Pasifik+Cafe/data=!4m7!3m6!1s0x2e6a1f9458356d3d:0xb72e0e0151cb2d9f!8m2!3d-6.1102875!4d106.8924895!16s%2Fg%2F1yj4k47m5!19sChIJPW01WJQfai4Rny3LUQEOLrc?authuser=0&hl=id&rclk=1
Kopi & Ropang Tikungan - Tanjung Priok,Kafe,"Jl. Cemara Angin No.26, RT.4/RW.7, Rawabadak Utara, Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14230",Unknown,Unknown,"4,8",18,Unknown,106.9017658,-6.121675,https://www.google.com/maps/place/Kopi+%26+Ropang+Tikungan+-+Tanjung+Priok/data=!4m7!3m6!1s0x2e6a1fceb2cb2dd3:0x8cffa992d780780a!8m2!3d-6.121675!4d106.9017658!16s%2Fg%2F11vt7r6m_r!19sChIJ0y3Lss4fai4RCniA15Kp_4w?authuser=0&hl=id&rclk=1
Geprekin Aja - Tanjung Priok Jakarta Utara,Restoran Seafood,"Jl. Swasembada Barat VIII No.3, RT.1/RW.13, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0851-5600-1882,"5,0",Unknown,"Kamis,11.30 hingga 22.00",106.8887537,-6.1235757,https://www.google.com/maps/place/Geprekin+Aja+-+Tanjung+Priok+Jakarta+Utara/data=!4m7!3m6!1s0x2e6a1f004318ef07:0x3d7bc752b1f667e6!8m2!3d-6.1208442!4d106.8850018!16s%2Fg%2F11nbg916_7!19sChIJB-8YQwAfai4R5mf2sVLHez0?authuser=0&hl=id&rclk=1
Es cendol tanjung priok,Restoran cendol,"VVGC+JX3, Jl. Warakas IV Jl. Warakas 1 Gg. 21, RT.1/RW.13, Papanggo, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14340",Unknown,Unknown,Unknown,Unknown,"Kamis,10.00 hingga 20.30",106.8725214,-6.1235017,https://www.google.com/maps/place/Es+cendol+tanjung+priok/data=!4m7!3m6!1s0x2e6a1f00766237ad:0xd0f3e116e402ce9a!8m2!3d-6.1235017!4d106.8725214!16s%2Fg%2F11xhbpc11v!19sChIJrTdidgAfai4Rms4C5Bbh89A?authuser=0&hl=id&rclk=1
Dalgy Tanjung Priok,Restoran,"Jl. Bugis No.10, RT.6/RW.6, Kb. Bawang, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14320",Unknown,0857-1005-9839,"5,0",1,"Kamis,09.30 hingga 21.00",106.892233,-6.115647,https://www.google.com/maps/place/Dalgy+Tanjung+Priok/data=!4m7!3m6!1s0x2e6a1fdc6ee55739:0x47e5d3ec61fd98f8!8m2!3d-6.115647!4d106.892233!16s%2Fg%2F11sdwhj6g3!19sChIJOVflbtwfai4R-Jj9YezT5Uc?authuser=0&hl=id&rclk=1
Yukoffie Cafe & Eatery,Kedai Kopi,"Jl. KH.Moh.Mansyur No.183E, RT.1/RW.1, Duri Utara, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11220",Unknown,0811-1899-348,"5,0",Unknown,"Kamis,10.00 hingga 23.00",106.8076254,-6.1520261,https://www.google.com/maps/place/Yukoffie+Cafe+%26+Eatery/data=!4m7!3m6!1s0x2e69f7addca151a3:0xdc8c3899d841c478!8m2!3d-6.1520261!4d106.8076254!16s%2Fg%2F11ylr929tb!19sChIJo1Gh3K33aS4ReMRB2Jk4jNw?authuser=0&hl=id&rclk=1
Jetski Cafe,Restoran Seafood,"Pantai Mutiara blok R 57, Jl. Pantai Mutiara No.57, RT.10/RW.16, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 6683318,"4,5",Unknown,"Kamis,10.00 hingga 22.00",106.790251,-6.1033396,https://www.google.com/maps/place/Jetski+Cafe/data=!4m7!3m6!1s0x2e6a1db6e3c16557:0xfb2480df74dce87e!8m2!3d-6.1033396!4d106.790251!16s%2Fg%2F1pzv34_51!19sChIJV2XB47Ydai4RfujcdN-AJPs?authuser=0&hl=id&rclk=1
Titik Labuh Cafe,Kafe,"Kawasan PPS Nizam Zachman, Jl. Tuna Raya No.2, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0813-9978-5233,"5,0",Unknown,"Kamis,09.00 hingga 20.00",106.7998746,-6.1009146,https://www.google.com/maps/place/Titik+Labuh+Cafe/data=!4m7!3m6!1s0x2e6a1d02fcc8ce01:0x2940f9331cd766c7!8m2!3d-6.1009146!4d106.7998746!16s%2Fg%2F11tbz15p41!19sChIJAc7I_AIdai4Rx2bXHDP5QCk?authuser=0&hl=id&rclk=1
Cafto Cafe & Restaurant - Indonesian Food,Restoran,"Jl. Pantai Indah Selatan No.9 Blok D, RT.3/RW.3, Kamal Muara, Penjaringan, North Jakarta City, Jakarta 14470",Unknown,(021) 29866609,"4,6",Unknown,"Kamis,08.00 hingga 20.00",106.7402722,-6.1234885,https://www.google.com/maps/place/Cafto+Cafe+%26+Restaurant+-+Indonesian+Food/data=!4m7!3m6!1s0x2e6a1d2431973749:0xfc2e6cec04428766!8m2!3d-6.1234885!4d106.7402722!16s%2Fg%2F11szc17glc!19sChIJSTeXMSQdai4RZodCBOxsLvw?authuser=0&hl=id&rclk=1
Ah Mei Cafe EPM,Restoran,"Jl. Pluit Selatan Raya 4-35, RT.23/RW.8, Penjaringan, North Jakarta City, Jakarta 14440",Unknown,(021) 29071938,"4,2",Unknown,"Kamis,10.00 hingga 22.00",106.7910462,-6.1270273,https://www.google.com/maps/place/Ah+Mei+Cafe+EPM/data=!4m7!3m6!1s0x2e6a1d8d9c0e4d4d:0xb3ae6b42882c0078!8m2!3d-6.1270273!4d106.7910462!16s%2Fg%2F1hf4kqqzq!19sChIJTU0OnI0dai4ReAAsiEJrrrM?authuser=0&hl=id&rclk=1
Tapase steak & cafe,Restoran,"Jl. Tanah Pasir No.18, RT.2/RW.7, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"4,8",Unknown,"Kamis,11.00 hingga 22.00",106.8040132,-6.1295597,https://www.google.com/maps/place/Tapase+steak+%26+cafe/data=!4m7!3m6!1s0x2e6a1d0062f40105:0x31121e1ac74a028b!8m2!3d-6.1295597!4d106.8040132!16s%2Fg%2F11vm0z7889!19sChIJBQH0YgAdai4RiwJKxxoeEjE?authuser=0&hl=id&rclk=1
Capyca Pet Cafe,Kafe hewan peliharaan,"Komplek Elang Laut Boulevard No.3 Blok M1, RT.3/RW.3, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470",Unknown,0811-2801-9515,"4,7",Unknown,"Kamis,10.30 hingga 21.00",106.7377564,-6.1245018,https://www.google.com/maps/place/Capyca+Pet+Cafe/data=!4m7!3m6!1s0x2e6a03b19689222b:0x62919302b1d5ac1f!8m2!3d-6.1245018!4d106.7377564!16s%2Fg%2F11xfdc6716!19sChIJKyKJlrEDai4RH6zVsQKTkWI?authuser=0&hl=id&rclk=1
Kantin BAHARI'89 Penjaringan,Kafe,"RT.7/RW.7, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0896-0426-7888,"5,0",Unknown,"Kamis,06.00 hingga 17.00",106.8012528,-6.1258919,https://www.google.com/maps/place/Kantin+BAHARI%2789+Penjaringan/data=!4m7!3m6!1s0x2e6a1d53c349c8e7:0x8807fd90c137e7f!8m2!3d-6.1258919!4d106.8012528!16s%2Fg%2F11j2xbwc8s!19sChIJ58hJw1Mdai4Rf34TDNl_gAg?authuser=0&hl=id&rclk=1
Kaffah Arabic Fried Chicken Penjaringan,Restoran Arab,"Jl. Tanah Merah, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0813-1159-2808,"5,0",Unknown,Unknown,106.7941717,-6.1301184,https://www.google.com/maps/place/Kaffah+Arabic+Fried+Chicken+Penjaringan/data=!4m7!3m6!1s0x2e6a1d0076609605:0x6b9e44ff2a05d317!8m2!3d-6.1301184!4d106.7941717!16s%2Fg%2F11m_69wgpr!19sChIJBZZgdgAdai4RF9MFKv9Enms?authuser=0&hl=id&rclk=1
Kinkitsuya Cafe (Vegan & Vegetarian Japanese Food),Restoran Vegan,"Ruko Cordoba, Jl. Marina Raya No.25 Blok H, RT.6/RW.2, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470",Unknown,0811-9876-768,"4,6",Unknown,"Kamis,11.00 hingga 20.30",106.7432497,-6.1116721,https://www.google.com/maps/place/Kinkitsuya+Cafe+%28Vegan+%26+Vegetarian+Japanese+Food%29/data=!4m7!3m6!1s0x2e6a1de7b4703435:0xf2b5ea574fe9a042!8m2!3d-6.1116721!4d106.7432497!16s%2Fg%2F11j01401g4!19sChIJNTRwtOcdai4RQqDpT1fqtfI?authuser=0&hl=id&rclk=1
PH Cafe,Restoran,"Unnamed Road No.20 20, RT.20/RW.17, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,10.00 hingga 21.00",106.8003618,-6.0973876,https://www.google.com/maps/place/PH+Cafe/data=!4m7!3m6!1s0x2e6a1d976606b171:0x9819e498508312e6!8m2!3d-6.0973876!4d106.8003618!16s%2Fg%2F11g23nppn2!19sChIJcbEGZpcdai4R5hKDUJjkGZg?authuser=0&hl=id&rclk=1
Iklan Cafe,Institut riset,"Apartemen Pluit SeaView Lt GF. Blok D. No.9 & 10, Gg. Muara Baru No.47 Blok 1, RT.5/RW.3, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0821-2378-0000,"4,9",Unknown,"Kamis,17.00 hingga 02.00",106.8072873,-6.1210936,https://www.google.com/maps/place/Iklan+Cafe/data=!4m7!3m6!1s0x2e6a1de5e195b823:0xf4f2531411f85d22!8m2!3d-6.1210936!4d106.8072873!16s%2Fg%2F11c846bxs4!19sChIJI7iV4eUdai4RIl34ERRT8vQ?authuser=0&hl=id&rclk=1
BC Badhoet Penjaringan,Kafe,"6, RT.6/RW.13, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 11240",Unknown,0812-8681-1674,"5,0",Unknown,Unknown,106.8028248,-6.132928,https://www.google.com/maps/place/BC+Badhoet+Penjaringan/data=!4m7!3m6!1s0x2e6a1d66191f1697:0x2c1587ef3b0d2dfb!8m2!3d-6.132928!4d106.8028248!16s%2Fg%2F11qn758w1q!19sChIJlxYfGWYdai4R-y0NO--HFSw?authuser=0&hl=id&rclk=1
Rodin Patisserie & Ice Cream,Kafe,"Jl. Tuna Raya No.20, RT.20/RW.17, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,(021) 2926569,"4,6",Unknown,"Kamis,10.00 hingga 21.00",106.8000336,-6.1012297,https://www.google.com/maps/place/Rodin+Patisserie+%26+Ice+Cream/data=!4m7!3m6!1s0x2e6a1dc952eb187b:0x47b2f9ada67b4a7e!8m2!3d-6.1012297!4d106.8000336!16s%2Fg%2F11hdb48pfn!19sChIJexjrUskdai4Rfkp7pq35skc?authuser=0&hl=id&rclk=1
So Cafe,Kafe seni,"VRC5+J79, Gg. Hiu, RT.3/RW.5, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0857-1405-6130,"4,3",Unknown,"Kamis,17.00 hingga 23.00",106.8082214,-6.1284614,https://www.google.com/maps/place/So+Cafe/data=!4m7!3m6!1s0x2e6a1dea7baad81f:0x19d6b9630fe89bcb!8m2!3d-6.1284614!4d106.8082214!16s%2Fg%2F11rwyd_n7p!19sChIJH9iqe-odai4Ry5voD2O51hk?authuser=0&hl=id&rclk=1
Cafe Sampahan Muara baru,Kafe,"Jl. Muara Baru No.6, RT.5/RW.17, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"4,7",Unknown,"Kamis,10.00 hingga 22.00",106.803682,-6.1215327,https://www.google.com/maps/place/Cafe+Sampahan+Muara+baru/data=!4m7!3m6!1s0x2e6a1dbcefcfbd55:0x2876ac95780ce219!8m2!3d-6.1215327!4d106.803682!16s%2Fg%2F11jk317rdq!19sChIJVb3P77wdai4RGeIMeJWsdig?authuser=0&hl=id&rclk=1
Excelso emporium,Kedai Kopi,"Jl. Pluit Selatan Raya No.38a 23, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"3,5",Unknown,"Kamis,09.00 hingga 22.00",106.7910824,-6.1274859,https://www.google.com/maps/place/Excelso+emporium/data=!4m7!3m6!1s0x2e6a1d2a49492ccf:0x5fbfa847703919ef!8m2!3d-6.1274859!4d106.7910824!16s%2Fg%2F11qnttyz9z!19sChIJzyxJSSodai4R7xk5cEeov18?authuser=0&hl=id&rclk=1
Cafe Karnati,Kafe,"Jl. Tanah Pasir No.28, RT.11/RW.10, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,10.00 hingga 22.00",106.8041943,-6.1303678,https://www.google.com/maps/place/Cafe+Karnati/data=!4m7!3m6!1s0x2e6a1dea29742195:0xec5c8e7021fe9fdc!8m2!3d-6.1303678!4d106.8041943!16s%2Fg%2F11fhl1dmlm!19sChIJlSF0Keodai4R3J_-IXCOXOw?authuser=0&hl=id&rclk=1
Cafe kampung badok,Kafe,"RT.05/RW.17 nomor 54, RT.12/RW.17, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,06.00 hingga 00.00",106.8058257,-6.1146444,https://www.google.com/maps/place/Cafe+kampung+badok/data=!4m7!3m6!1s0x2e6a1d4d51155abb:0x2169c51f65b133ff!8m2!3d-6.1146444!4d106.8058257!16s%2Fg%2F11j7hn2t9h!19sChIJu1oVUU0dai4R_zOxZR_FaSE?authuser=0&hl=id&rclk=1
Es Kepal Milo Viral Penjaringan,Kafe,"Jl. Tanah Pasir No.6P 4, RT.4/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0818-0888-8953,"5,0",Unknown,"Kamis,11.00 hingga 23.00",106.7992073,-6.1299333,https://www.google.com/maps/place/Es+Kepal+Milo+Viral+Penjaringan/data=!4m7!3m6!1s0x2e6a1df0c7b0dcfd:0xa830e09008526521!8m2!3d-6.1299333!4d106.7992073!16s%2Fg%2F11g0g2x5f4!19sChIJ_dywx_Adai4RIWVSCJDgMKg?authuser=0&hl=id&rclk=1
Taliwang Bali Emporium Pluit Mall,Restoran Bali,"Emporium Pluit Mall, Penjaringan, Jl. Pluit Selatan I Lt. 4, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 29071939,"4,9",Unknown,"Kamis,10.00 hingga 22.00",106.7904698,-6.1272581,https://www.google.com/maps/place/Taliwang+Bali+Emporium+Pluit+Mall/data=!4m7!3m6!1s0x2e6a1d8d9f2c602d:0xe0990d4e9669a96!8m2!3d-6.1272581!4d106.7904698!16s%2Fg%2F1pv2nvmbq!19sChIJLWAsn40dai4Rlppm6dSQCQ4?authuser=0&hl=id&rclk=1
Cafe Hello Kitty,Kafe,"Jl. Pluit Raya III No.7, RT.7/RW.7, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"4,5",Unknown,Unknown,106.8014118,-6.1259588,https://www.google.com/maps/place/Cafe+Hello+Kitty/data=!4m7!3m6!1s0x2e6a1dee1ef521ff:0x40cfd59975469ee7!8m2!3d-6.1259588!4d106.8014118!16s%2Fg%2F11g9r45xty!19sChIJ_yH1Hu4dai4R555GdZnVz0A?authuser=0&hl=id&rclk=1
